dim,max_L,num_delays,use_delays,maxiter,optimizer_name,loss_name,tol,max_evals,symmetric_delays,constant_learning_rate,num_tests,filename,num_test_initials,print_log,vary_percent,hyper_minimize,clip_grad,clip_val,delay_type,min_val,max_val,test_time,percent_converge,num_initial_values,learning_rate,best_loss
1000,1,1000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_1000d_Uniform,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,58.076,1.0,50000,1.726475060806605,70854062.47383168
1000,1,1000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_1000d_Uniform,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,56.601,1.0,50000,1.179548802186926,71220000.39241065
1000,1,1000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_1000d_Uniform,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,57.182,1.0,50000,1.602780996765548,71468668.54102042
1000,1,1000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_1000d_Uniform,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,57.208,1.0,50000,1.768254004569762,71471819.27812287
1000,1,1000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_1000d_Uniform,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,57.81,1.0,50000,1.9997163337438584,71723001.08567996
1000,1,2000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_1000d_UniformFull,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,59.039,1.0,50000,0.62467964854135,72720000.02353035
1000,1,2000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_1000d_UniformFull,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,59.438,1.0,50000,1.34792213956823,73140219.42508277
1000,1,2000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_1000d_UniformFull,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,58.988,1.0,50000,1.247547568025557,73458443.54874094
1000,2,2000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_1000d_UniformFull_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,61.852,1.0,50000,0.357258579669955,70565020.25462335
1000,2,1000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_1000d_Uniform_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,58.366,1.0,50000,1.790048946392489,71993138.27762413
1000,2,1000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_1000d_Uniform_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,58.114,1.0,50000,0.078943507581315,72028251.38672067
1000,2,1000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_1000d_Uniform_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,58.755,1.0,50000,1.4644404682262842,72285401.73800544
1000,2,2000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_1000d_UniformFull_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,62.395,1.0,50000,1.670574133316711,72394864.40692955
1000,2,1000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_1000d_Uniform_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,58.218,1.0,50000,1.7663418192858602,72432504.33741707
1000,2,2000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_1000d_UniformFull_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,61.373,1.0,50000,0.937982731479119,72578271.98090585
1000,2,2000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_1000d_UniformFull_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,61.678,1.0,50000,0.989725757816362,73214490.11991943
1000,2,2000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_1000d_UniformFull_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,63.46,1.0,50000,1.554007610515274,74208150.16112044
1000,2,1000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_1000d_Uniform_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,58.067,1.0,50000,0.251787529607686,74500577.2818972
2,1,0,False,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_2d_Undelayed,1000,False,0.1,loss,False,1.0,undelayed,-5.0,10.0,1251.153,0.98614,50000,0.5857294015741551,0.000133599444108
2,1,0,False,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_2d_Undelayed,1000,False,0.1,loss,False,1.0,undelayed,-5.0,10.0,1190.322,0.98288,50000,1.853774166112323,0.000303955428091
2,1,0,False,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_2d_Undelayed,1000,False,0.1,loss,False,1.0,undelayed,-5.0,10.0,1178.414,0.98182,50000,0.7526155111356071,0.000879981269968
2,1,0,False,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_2d_Undelayed,1000,False,0.1,loss,False,1.0,undelayed,-5.0,10.0,1290.443,0.97338,50000,0.807615111061416,0.002980266808989
2,1,0,False,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_2d_Undelayed,1000,False,0.1,loss,False,1.0,undelayed,-5.0,10.0,1401.908,0.96278,50000,0.383214963957627,0.022810017414081
10,1,0,False,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_10d_Undelayed,1000,False,0.1,loss,False,1.0,undelayed,-5.0,10.0,1787.434,0.00662,50000,1.778772478874651,302.6497027350811
10,1,0,False,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_10d_Undelayed,1000,False,0.1,loss,False,1.0,undelayed,-5.0,10.0,1783.146,0.0087,50000,1.868648631391415,327.52906342877844
10,1,0,False,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_10d_Undelayed,1000,False,0.1,loss,False,1.0,undelayed,-5.0,10.0,1780.613,0.0127,50000,0.197211868818206,340.3284892535524
10,1,0,False,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_10d_Undelayed,1000,False,0.1,loss,False,1.0,undelayed,-5.0,10.0,1789.713,0.0073,50000,0.902533943779596,354.3116468474479
10,1,0,False,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_10d_Undelayed,1000,False,0.1,loss,False,1.0,undelayed,-5.0,10.0,1795.703,0.01202,50000,0.038050520630837,371.3908501902033
100,1,0,False,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_100d_Undelayed,1000,False,0.1,loss,False,1.0,undelayed,-5.0,10.0,1845.97,0.13442,50000,0.24971163648457,2203569279.6042023
100,1,0,False,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_100d_Undelayed,1000,False,0.1,loss,False,1.0,undelayed,-5.0,10.0,1826.581,0.1277,50000,1.071184610387304,2430111067.0859656
100,1,0,False,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_100d_Undelayed,1000,False,0.1,loss,False,1.0,undelayed,-5.0,10.0,1818.631,0.1241,50000,0.9675488399824392,3298097424.186991
100,1,0,False,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_100d_Undelayed,1000,False,0.1,loss,False,1.0,undelayed,-5.0,10.0,1829.125,0.13034,50000,0.911025527809151,4560615597.866194
100,1,0,False,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_100d_Undelayed,1000,False,0.1,loss,False,1.0,undelayed,-5.0,10.0,1798.855,0.12072,50000,1.67029294568401,5649094959.886695
1000,1,0,False,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_1000d_Undelayed,1000,False,0.1,loss,False,1.0,undelayed,-5.0,10.0,2762.346,0.06726,50000,0.305039121476456,3.747103243451695e+16
1000,1,0,False,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_1000d_Undelayed,1000,False,0.1,loss,False,1.0,undelayed,-5.0,10.0,2769.154,0.09844,50000,0.702635610470928,4.930484080385228e+16
1000,1,0,False,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_1000d_Undelayed,1000,False,0.1,loss,False,1.0,undelayed,-5.0,10.0,2777.95,0.08786,50000,0.556797325954522,5.634768706431552e+16
1000,1,0,False,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_1000d_Undelayed,1000,False,0.1,loss,False,1.0,undelayed,-5.0,10.0,2768.106,0.10502,50000,1.870668275138089,6.784974306382635e+16
1000,1,0,False,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_1000d_Undelayed,1000,False,0.1,loss,False,1.0,undelayed,-5.0,10.0,2778.985,0.10232,50000,1.957299915152579,8.341957444701824e+16
2,1,2000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_2d_StochasticFull,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,401.42,0.99828,50000,1.861165416806172,435.8889361240746
2,1,1000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_2d_Stochastic,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,381.686,1.0,50000,0.523145704711462,437.9094231154912
2,1,2000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_2d_StochasticFull,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,503.195,0.99858,50000,1.6701305103474962,440.724500022357
2,1,1000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_2d_Stochastic,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,387.53,1.0,50000,0.497778991038461,443.537444192874
2,1,1000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_2d_Stochastic,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,379.426,1.0,50000,1.526566657244452,452.8568504554094
2,1,1000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_2d_Stochastic,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,390.969,1.0,50000,1.940257833618862,455.91181603403794
2,1,2000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_2d_StochasticFull,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,454.079,0.99836,50000,0.857576955215926,470.7779155019119
2,1,2000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_2d_StochasticFull,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,415.719,0.99804,50000,1.769648084638356,471.5690814139064
2,1,2000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_2d_StochasticFull,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,434.83,0.99818,50000,0.6044247967484341,476.34261432523607
2,1,1000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_2d_Stochastic,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,396.232,1.0,50000,0.163950279397917,490.3123128063121
2,1,2000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_2d_UniformFull,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,3.728,1.0,50000,1.488666602081372,1724.3692430573144
2,1,1000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_2d_Uniform,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,3.828,1.0,50000,1.422756366284347,1734.566659705656
2,1,1000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_2d_Uniform,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,3.751,1.0,50000,1.483892074096132,1780.6679270967318
2,1,2000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_2d_UniformFull,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,3.714,1.0,50000,1.7175996329056682,1780.7225114415146
2,1,1000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_2d_Uniform,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,3.893,1.0,50000,0.377100778081409,1806.606777308668
2,1,2000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_2d_UniformFull,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,4.284,1.0,50000,0.464685680055772,1814.3317749284504
2,1,1000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_2d_Uniform,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,4.324,1.0,50000,1.251273915690986,1828.77766072286
2,1,2000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_2d_UniformFull,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,3.731,1.0,50000,1.643385081636441,1835.5344626094004
2,1,2000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_2d_UniformFull,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,3.722,1.0,50000,0.24273572955865,1875.378801987656
2,1,1000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_2d_Uniform,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,3.724,1.0,50000,1.408184232917125,1902.227500598796
2,2,2000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_2d_UniformFull_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,5.393,1.0,50000,1.668088415639026,1681.5464978926143
2,2,1000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_2d_Uniform_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,4.281,1.0,50000,0.6318090766516481,1751.4373376703104
2,2,2000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_2d_UniformFull_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,3.967,1.0,50000,0.100023582056545,1754.602310800923
2,2,2000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_2d_UniformFull_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,4.158,1.0,50000,0.8542490572232551,1769.765228995289
2,2,1000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_2d_Uniform_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,4.412,1.0,50000,0.630892501178274,1787.7945612720423
2,2,1000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_2d_Uniform_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,4.308,1.0,50000,0.982780604617018,1812.351577324141
2,2,2000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_2d_UniformFull_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,4.027,1.0,50000,1.089642804718562,1825.9037900416024
2,2,2000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_2d_UniformFull_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,4.805,1.0,50000,0.8267257908449591,1863.0956435303656
2,2,1000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_2d_Uniform_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,4.253,1.0,50000,0.139694702876902,1879.5182709524004
2,2,1000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_2d_Uniform_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,4.261,1.0,50000,1.616245822376152,1888.5052949895564
10,1,2000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_10d_StochasticFull,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,2591.333,0.07446,50000,1.041053674379838,13536.020712712403
10,1,1000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_10d_Stochastic,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,2090.181,0.04952,50000,1.5807855938793152,21433.19073668089
10,1,1000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_10d_Stochastic,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,2109.89,0.04644,50000,1.26531146173259,26870.83218469588
10,1,1000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_10d_Stochastic,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,2098.268,0.0489,50000,0.769077638835541,28872.005878545395
10,1,2000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_10d_StochasticFull,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,2123.347,0.087,50000,0.7443808866087881,30925.56547257273
10,1,1000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_10d_Stochastic,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,2091.911,0.04582,50000,0.9723121862473192,31897.674588618665
10,1,1000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_10d_Stochastic,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,2092.439,0.04648,50000,0.8357119353402661,32018.64296231384
10,1,2000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_10d_StochasticFull,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,2305.584,0.08056,50000,0.156002871862815,34495.22355589772
10,1,2000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_10d_StochasticFull,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,3125.496,0.07598,50000,0.354723355802055,52586.00537638788
10,1,2000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_10d_StochasticFull,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,2967.346,0.075,50000,1.62648579310395,59319.88885171044
10,1,2000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_10d_UniformFull,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,3.9,1.0,50000,1.930117800643898,26165886.76607416
10,1,1000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_10d_Uniform,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,3.997,1.0,50000,1.651129297741576,29977565.406304087
10,1,1000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_10d_Uniform,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,4.493,1.0,50000,0.94619402692227,30187742.726349432
10,1,1000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_10d_Uniform,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,4.094,1.0,50000,1.297437726498034,31076941.609129664
10,1,2000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_10d_UniformFull,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,3.894,1.0,50000,0.558024279235537,31169096.4141446
10,1,2000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_10d_UniformFull,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,3.902,1.0,50000,0.7737566175632501,32402194.988102045
10,1,1000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_10d_Uniform,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,4.059,1.0,50000,1.9735676546338472,32850894.117472965
10,1,2000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_10d_UniformFull,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,4.236,1.0,50000,1.947270361567055,33355329.27729713
10,1,2000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_10d_UniformFull,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,4.465,1.0,50000,1.915162324436181,33371239.03921773
10,1,1000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_10d_Uniform,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,3.959,1.0,50000,1.689543615421823,34744942.25098922
10,2,1000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_10d_Uniform_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,4.407,1.0,50000,1.08862387461156,28208020.37172313
10,2,1000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_10d_Uniform_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,4.41,1.0,50000,1.959465248785179,29047773.93551381
10,2,1000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_10d_Uniform_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,4.389,1.0,50000,1.918809911385436,29380810.58668972
10,2,2000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_10d_UniformFull_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,4.444,1.0,50000,1.7350530260247332,29493886.11836127
10,2,2000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_10d_UniformFull_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,6.247,1.0,50000,1.964769854172592,29686251.433003597
10,2,2000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_10d_UniformFull_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,4.756,1.0,50000,1.794485485040137,30580230.34944408
10,2,2000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_10d_UniformFull_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,6.43,1.0,50000,1.812402476167586,31424098.467603736
10,2,1000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_10d_Uniform_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,4.845,1.0,50000,1.589491806792017,32092452.4731912
10,2,1000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_10d_Uniform_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,4.405,1.0,50000,0.7850349180628831,32706441.008626617
10,2,2000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_10d_UniformFull_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,4.183,1.0,50000,1.9340964030427568,33643352.81826975
100,1,1000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_100d_Stochastic,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,2198.258,0.07236,50000,1.135302558585227,6409979.110915857
100,1,2000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_100d_StochasticFull,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,2107.428,0.06648,50000,0.980178695511866,16493403.8327632
100,1,1000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_100d_Stochastic,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,2223.117,0.07178,50000,0.117450501172376,32069351.83597603
100,1,2000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_100d_StochasticFull,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,2449.072,0.06812,50000,1.2067048496012611,48390456.373726
100,1,2000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_100d_StochasticFull,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,2368.874,0.06956,50000,0.960172725600649,54545676.01576577
100,1,2000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_100d_StochasticFull,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,1991.657,0.06716,50000,0.8638632985579611,61231670.53283745
100,1,1000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_100d_Stochastic,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,2221.086,0.06904,50000,1.340589633661003,70557601.43332276
100,1,2000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_100d_StochasticFull,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,2375.754,0.06782,50000,1.306019342888352,85704672.2646807
100,1,1000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_100d_Stochastic,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,2211.256,0.06728,50000,0.077470740768462,87275820.82627836
100,1,1000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_100d_Stochastic,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,2200.493,0.06506,50000,0.16138848311604,139775840.64925426
100,1,2000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_100d_UniformFull,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,5.425,1.0,50000,0.9181453692852812,365380857255390.3
100,1,2000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_100d_UniformFull,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,5.422,1.0,50000,1.282092941181116,380120706078756.2
100,1,2000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_100d_UniformFull,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,5.682,1.0,50000,1.392476212804538,383341586520133.6
100,1,1000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_100d_Uniform,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,6.082,1.0,50000,1.456107330071193,391903963971003.75
100,1,1000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_100d_Uniform,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,5.654,1.0,50000,1.711568981870987,425865938792647.75
100,1,1000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_100d_Uniform,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,5.538,1.0,50000,1.820247625325541,451917470999225.3
100,1,1000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_100d_Uniform,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,5.5120000000000005,1.0,50000,0.918545693829073,468447631286199.6
100,1,2000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_100d_UniformFull,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,5.441,1.0,50000,1.712813612008841,474499634609940.06
100,1,2000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_100d_UniformFull,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,5.431,1.0,50000,0.967992146941332,477852520871339.3
100,1,1000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_100d_Uniform,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,5.525,1.0,50000,1.769379729343264,479162345516002.5
100,2,1000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_100d_Uniform_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,5.886,1.0,50000,1.927867742759322,318089695758856.44
100,2,1000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_100d_Uniform_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,6.323,1.0,50000,0.336127055837631,396831073398955.6
100,2,2000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_100d_UniformFull_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,7.427,1.0,50000,1.21283389951318,403900859281640.8
100,2,2000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_100d_UniformFull_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,5.927,1.0,50000,1.512330829141852,411047024743434.8
100,2,1000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_100d_Uniform_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,5.881,1.0,50000,0.595635104167755,415863194681724.6
100,2,2000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_100d_UniformFull_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,6.298,1.0,50000,0.7078642428252131,423172644151241.94
100,2,2000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_100d_UniformFull_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,7.234,1.0,50000,0.912934219827338,434668119864809.94
100,2,1000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_100d_Uniform_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,5.883,1.0,50000,0.412815396536908,456196545996286.4
100,2,2000,True,2000,Adam,Zakharov,1e-05,10,True,True,5,Zak_100d_UniformFull_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,5.868,1.0,50000,1.451174941958362,461810265150507.75
